"word1","word2"
"phase","complete"
"phenomenal","job"
"phil","jackson"
"philadelphia","eagles"
"philip","roth"
"philippines","real"
"philippines","thanks"
"phillip","phillips"
"phillips","story"
"philly","fans"
"philosophy","fill"
"phoenix","az"
"phone","don"
"phones","people"
"phones","dying"
"phones","computers"
"phones","ringing"
"photo","contest"
"photographer","commercial"
"photographers","want"
"photographers","need"
"photographers","love"
"photography","class"
"photos","videos"
"phrase","don"
"phrase","like"
"phrases","like"
"physical","therapy"
"physically","smile"
"physician","treats"
"physics","test"
"pi","chi"
"piano","bar"
"pick","line"
"pick","new"
"pick","copy"
"picked","new"
"picking","new"
"picks","games"
"pickup","line"
"picnic","table"
"picnic","lunch"
"picture","just"
"pictures","facebook"
"pie","day"
"piece","paper"
"pieces","paper"
"pieces","art"
"pieces","gum"
"pier","bar"
"pierce","just"
"pierre","thomas"
"pies","fresh"
"pig","day"
"pigs","get"
"pike","township"
"pike","county"
"pile","books"
"piles","piles"
"pill","night"
"pill","take"
"pillow","pet"
"pillows","small"
"pillows","blankets"
"pills","take"
"pills","get"
"pilot","last"
"pin","board"
"pinch","hit"
"pine","tree"
"pine","trees"
"pine","needles"
"pineapple","sea"
"ping","interested"
"ping","details"
"pink","floyd"
"pins","hand"
"pint","glasses"
"pioneer","courthouse"
"pipe","smoke"
"pirate","bay"
"pirates","play"
"pirates","fan"
"pirates","games"
"pit","bull"
"pitch","perfect"
"pitch","right"
"pitched","like"
"pitcher","night"
"pitcher","win"
"pitchers","report"
"pitches","inning"
"pitches","strikes"
"pitching","tonight"
"pitt","game"
"pittsburgh","pa"
"pity","fool"
"pizza","pizza"
"place","just"
"placed","th"
"placed","rd"
"placement","services"
"places","go"
"placing","blame"
"plain","simple"
"plains","rd"
"plan","get"
"plane","ticket"
"planes","flying"
"planet","earth"
"planned","parenthood"
"planning","trip"
"plans","tonight"
"plant","harvest"
"planted","seeds"
"planting","fields"
"plants","need"
"plastic","surgery"
"plate","game"
"plate","food"
"plates","food"
"plates","car"
"platform","just"
"platforms","like"
"platinum","sponsor"
"play","game"
"played","game"
"player","year"
"players","get"
"playground","elite"
"playing","basketball"
"playlist","just"
"playoff","hockey"
"playoffs","start"
"plays","like"
"plaza","classic"
"plea","agreement"
"pleaded","guilty"
"pleasant","surprise"
"pleased","announce"
"pleasing","people"
"pleasing","nearly"
"pleasure","thanks"
"pledge","parade"
"plenty","room"
"plot","line"
"plug","computer"
"plum","district"
"plus","free"
"pm","pm"
"pocket","full"
"pockets","held"
"podcast","itunes"
"poe","born"
"poe","house"
"poem","wrote"
"poems","joseph"
"poet","society"
"poetry","month"
"poets","th"
"point","life"
"pointed","right"
"pointer","game"
"pointing","flaws"
"pointless","drama"
"pointless","class"
"points","rebounds"
"poised","creation"
"poison","oak"
"poke","poke"
"poker","face"
"poker","tournament"
"poland","love"
"poland","spring"
"polar","bear"
"pole","dancing"
"police","say"
"policies","make"
"policy","issue"
"policy","good"
"polish","club"
"polished","man"
"polite","say"
"political","stuff"
"political","economic"
"political","process"
"political","power"
"political","campaign"
"politically","motivated"
"politicians","don"
"politics","like"
"poll","people"
"polling","data"
"polls","today"
"pollution","air"
"pond","hockey"
"ponder","life"
"pony","boy"
"pool","time"
"pools","open"
"poor","baby"
"poorly","run"
"pop","music"
"popcorn","movie"
"pope","just"
"popped","head"
"popping","twitter"
"popping","place"
"popping","like"
"popping","right"
"popping","tonight"
"pops","day"
"popular","demand"
"population","growth"
"porch","swing"
"pork","chops"
"port","portland"
"port","au"
"port","washington"
"portable","dvd"
"porter","tap"
"portfolio","review"
"portfolio","work"
"portion","sales"
"portland","oregon"
"portrait","gallery"
"portugal","man"
"pose","question"
"posed","question"
"position","make"
"position","kiss"
"position","marriage"
"positions","new"
"positive","energy"
"positively","impact"
"possess","tools"
"possession","game"
"possessions","gold"
"possibilities","new"
"possibility","just"
"possible","get"
"possibly","best"
"post","blog"
"postal","service"
"posted","new"
"poster","today"
"posters","wall"
"posting","pictures"
"posts","people"
"posts","today"
"posts","picture"
"potato","chips"
"potatoes","corn"
"potatoes","white"
"potential","new"
"potentially","damaging"
"potentially","great"
"potentially","dangerous"
"pots","coffee"
"potter","half"
"potter","fans"
"potty","trained"
"pound","pound"
"pounding","headache"
"pounds","weeks"
"pour","house"
"poured","heart"
"pouring","beer"
"powder","puff"
"powell","blvd"
"powell","library"
"power","just"
"powerful","tool"
"powers","power"
"pp","today"
"pr","industry"
"practical","joke"
"practically","impossible"
"practice","tonight"
"practiced","words"
"practices","academic"
"practices","support"
"practices","article"
"practicing","guitar"
"practicing","piano"
"prairie","view"
"praise","lord"
"pray","love"
"prayed","like"
"prayer","app"
"prayers","thank"
"prayers","sent"
"prayers","lost"
"prayers","support"
"praying","family"
"preach","gospel"
"precious","gift"
"precise","dj"
"precise","single"
"precisely","point"
"predators","fans"
"predict","future"
"predictable","results"
"prediction","tonight"
"prediction","made"
"predictions","today"
"prefer","just"
"preferably","ones"
"preferred","way"
"pregnancy","prevention"
"pregnant","women"
"prejudice","zombies"
"preliminary","program"
"premier","league"
"premiere","tonight"
"premise","function"
"premium","service"
"prep","course"
"preparation","opportunity"
"prepare","life"
"prepared","great"
"prepared","go"
"preparing","go"
"preparing","fail"
"pres","clinton"
"pres","candidate"
"preschool","class"
"prescription","discounts"
"presence","known"
"presence","social"
"present","moment"
"presentation","today"
"presentations","tomorrow"
"presented","entertainment"
"presenting","paper"
"presents","kids"
"presents","christmas"
"preservation","week"
"preserve","america"
"preserved","lemon"
"president","obama"
"presidential","candidate"
"presidents","day"
"press","release"
"pressed","button"
"pressing","issues"
"pressure","washing"
"pressure","perfect"
"pretend","like"
"pretending","know"
"pretty","cool"
"prevent","people"
"prevented","getting"
"preventing","getting"
"prevention","tip"
"prevention","treatment"
"preview","new"
"previous","year"
"previously","thought"
"price","right"
"priced","items"
"priceless","don"
"prices","rise"
"prices","new"
"pricing","tip"
"pride","prejudice"
"priest","don"
"primarily","work"
"primary","day"
"prime","time"
"prince","fielder"
"princess","swim"
"princess","diana"
"princess","charm"
"princeton","nj"
"principal","role"
"principle","existence"
"principles","live"
"print","paper"
"printed","shirts"
"printed","books"
"printer","work"
"printing","graphic"
"printing","needs"
"prints","used"
"prints","unique"
"prior","year"
"priorities","straight"
"priority","life"
"prison","inmates"
"prisoner","free"
"prisoners","own"
"privacy","don"
"private","event"
"privately","owned"
"privilege","friendship"
"prize","pack"
"prizes","like"
"prizes","include"
"pro","tip"
"probably","like"
"probation","officer"
"problem","love"
"problems","just"
"procedure","cats"
"procedures","done"
"proceed","party"
"proceeds","go"
"process","writing"
"processed","meats"
"processes","procedures"
"processing","just"
"produce","results"
"produced","grammy"
"producer","year"
"producer","new"
"producers","get"
"produces","kind"
"producing","great"
"product","service"
"production","company"
"productions","presents"
"productive","day"
"productivity","today"
"products","services"
"prof","said"
"professional","development"
"professionals","work"
"professionals","need"
"professor","said"
"professors","don"
"profile","photo"
"profiles","just"
"profit","world"
"profit","profit"
"profit","mistakes"
"profitable","business"
"profits","go"
"profound","thoughts"
"profound","effect"
"program","help"
"programming","library"
"programming","note"
"programming","languages"
"programs","coming"
"programs","offer"
"programs","available"
"progress","made"
"progressive","realization"
"project","management"
"projected","growth"
"projects","getting"
"projects","start"
"prom","night"
"promise","won"
"promised","worth"
"promises","hopes"
"promises","don"
"promising","future"
"promo","video"
"promote","healthy"
"promoted","trend"
"promoted","level"
"promoting","book"
"promotion","site"
"promotions","coming"
"prompt","response"
"prone","get"
"pronounced","like"
"proof","just"
"proof","need"
"prop","prop"
"proper","time"
"proper","form"
"properly","use"
"properties","sale"
"property","owners"
"property","value"
"prophet","bar"
"proportion","courage"
"proposal","today"
"propose","new"
"proposed","new"
"props","great"
"prosecutor","says"
"prospect","camp"
"prospective","client"
"prospects","customers"
"prosperity","must"
"prosperity","love"
"protect","rights"
"protected","st"
"protecting","children"
"protection","law"
"protection","act"
"protection","agency"
"protective","services"
"protein","shake"
"protest","new"
"protest","outside"
"protesters","outside"
"protests","happening"
"proud","say"
"proudly","say"
"prove","wrong"
"proved","point"
"proven","effective"
"proven","himself"
"proven","people"
"proven","help"
"proverb","happy"
"proves","people"
"provide","quality"
"provide","health"
"provide","email"
"provide","access"
"provided","great"
"provider","data"
"providers","quality"
"provides","opportunity"
"providing","info"
"providing","services"
"proving","point"
"ps","love"
"psalm","trouble"
"psalm","let"
"psalm","trust"
"psychological","thriller"
"psychology","class"
"pt","game"
"pub","crawl"
"public","health"
"publication","date"
"publicity","good"
"publicly","funded"
"publicly","apologize"
"publish","work"
"published","today"
"published","online"
"published","books"
"publisher","sent"
"publishers","need"
"publishing","books"
"puck","going"
"puck","net"
"pudding","wrestling"
"puff","puff"
"pull","hair"
"pulled","alarm"
"pulled","hair"
"pulled","win"
"pulling","teeth"
"pulls","away"
"pulls","man"
"pulls","close"
"pulse","power"
"pump","gas"
"pumped","kicks"
"pumping","iron"
"pumpkin","pie"
"pun","intended"
"punch","drink"
"punched","face"
"punches","face"
"punished","anger"
"punk","rock"
"puppies","cute"
"puppy","bowl"
"purchase","tickets"
"purchased","tickets"
"purchases","made"
"purchasing","new"
"pure","joy"
"purely","social"
"purple","rain"
"purpose","life"
"purse","just"
"pursue","dream"
"pursuing","dream"
"pursuit","happiness"
"push","ups"
"pushed","myself"
"pushing","new"
"pushing","envelope"
"pushing","get"
"put","smile"
"puts","good"
"putting","finishing"
"puzzle","just"
"puzzle","pieces"
"quake","arena"
"qualified","candidates"
"qualify","win"
"qualities","like"
"quality","life"
"quantity","right"
"quarter","results"
"quarterback","position"
"quarterback","new"
"quarterback","manning"
"quarterback","tim"
"quarterly","meeting"
"quartet","playing"
"queen","love"
"queen","queen"
"queens","stone"
"query","letter"
"quest","myself"
"question","ask"
"questionable","best"
"questioning","albert"
"questions","ask"
"quick","question"
"quicker","think"
"quickly","don"
"quickly","thanks"
"quiet","time"
"quilt","shop"
"quinn","really"
"quit","job"
"quite","sure"
"quiz","today"
"quiz","tomorrow"
"quote","day"
"quoted","saying"
"quotes","today"
"rabbit","tricks"
"race","day"
"races","weekend"
"rachel","berry"
"racing","year"
"racism","exists"
"rack","city"
"radar","screen"
"radar","shows"
"radiation","treatments"
"radio","interview"
"raffle","winner"
"rage","face"
"rage","tonight"
"raid","kitchen"
"raid","bin"
"raiders","fans"
"rail","jam"
"railroad","tracks"
"rain","shine"
"rainbow","journey"
"raining","hard"
"rains","today"
"rainy","day"
"raise","hand"
"raised","awareness"
"raises","hand"
"raising","money"
"rally","tonight"
"ralph","emerson"
"ramirez","bad"
"ramp","breaking"
"rams","vs"
"ramsey","county"
"ran","miles"
"ranch","town"
"random","thought"
"randomly","start"
"rang","new"
"range","just"
"range","yards"
"ranger","fan"
"rangers","game"
"rank","google"
"rank","search"
"ranked","higher"
"ranking","member"
"ranks","rd"
"ranks","just"
"rant","just"
"rap","music"
"rapid","transit"
"rapid","response"
"rapid","growth"
"rapidly","approaching"
"rapidly","changing"
"rapper","singer"
"rare","occasion"
"rarely","tweet"
"rarely","seen"
"rarely","does"
"raspberry","lemonade"
"raspberry","jam"
"rat","poison"
"rate","version"
"rated","movie"
"rates","apply"
"rating","last"
"ratings","game"
"ratings","going"
"ratings","go"
"ratings","reviews"
"rational","mind"
"rats","like"
"raven","came"
"ravens","nation"
"ravens","play"
"ravens","pick"
"raw","honey"
"raw","footage"
"raw","emotion"
"raw","last"
"ray","ray"
"raymond","james"
"rays","fans"
"rb","chris"
"rbi","single"
"rd","party"
"reach","goal"
"reached","followers"
"reaches","followers"
"reaching","followers"
"react","things"
"reaction","follow"
"read","book"
"reader","app"
"readers","get"
"readers","want"
"readily","apparent"
"reading","books"
"readings","class"
"reads","tweet"
"ready","get"
"reagan","national"
"real","life"
"realistic","think"
"reality","check"
"realization","don"
"realize","just"
"realized","don"
"realizes","just"
"realizing","really"
"realizing","need"
"really","don"
"rear","view"
"reason","just"
"reasonable","hour"
"reasonable","rates"
"reasonably","priced"
"reasons","love"
"rebel","cause"
"rebound","game"
"rebounds","blocks"
"rebounds","game"
"rebuild","haiti"
"rebuilding","year"
"recall","election"
"recap","tonight"
"recap","video"
"receive","email"
"received","email"
"receiver","throw"
"receiver","like"
"receives","far"
"receives","funding"
"receiving","email"
"recent","followers"
"recently","love"
"recently","learned"
"recently","saw"
"recently","bought"
"reception","today"
"recession","neighbor"
"recipe","contest"
"recipes","quick"
"reckless","driving"
"recognition","award"
"recognize","real"
"recognized","speaker"
"recommend","good"
"recommendation","great"
"recommendations","good"
"recommended","reading"
"recommends","follow"
"record","label"
"recorded","voice"
"recording","new"
"recordings","mp"
"records","today"
"records","just"
"records","like"
"records","tonight"
"recover","surgery"
"recovered","last"
"recovering","surgery"
"recovery","international"
"recreation","center"
"recruit","new"
"recruiting","efforts"
"recycled","paint"
"recycling","center"
"red","carpet"
"redemption","great"
"redevelopment","agency"
"reds","game"
"redskins","st"
"reduce","costs"
"reduced","costs"
"reducing","stress"
"reed","smith"
"reese","pieces"
"refer","new"
"reference","desk"
"referred","missing"
"referring","don"
"reflect","reflect"
"reflected","standards"
"reflecting","life"
"reflection","wish"
"reflection","state"
"reflects","poorly"
"reform","bill"
"refreshing","page"
"refrigerator","doors"
"refrigerator","remote"
"refs","get"
"refs","terrible"
"refs","really"
"refuge","strength"
"refund","check"
"refuse","acknowledge"
"refuse","play"
"refuse","buy"
"refused","go"
"refuses","stop"
"refuses","quit"
"refuses","give"
"refusing","give"
"regard","himself"
"regarding","upcoming"
"regarding","new"
"regardless","good"
"regards","new"
"reggie","miller"
"regime","change"
"region","ii"
"regional","medical"
"register","www"
