"word1","word2"
"like candy","store"
"like cat","food"
"like cats","dogs"
"like champ","tonight"
"like chandler","jones"
"like change","change"
"like cheese","like"
"like chelsea","grin"
"like chicken","fried"
"like child","really"
"like child","birth"
"like child","come"
"like chocolate","cake"
"like chris","brown"
"like close","eyes"
"like coffee","like"
"like cold","weather"
"like coming","home"
"like corey","hart"
"like cotton","candy"
"like cough","syrup"
"like country","music"
"like couple","weeks"
"like crazy","person"
"like crying","hate"
"like crying","right"
"like cut","myself"
"like cute","boys"
"like da","world"
"like dance","like"
"like dark","skin"
"like dark","middle"
"like day","just"
"like deck","cards"
"like degrees","outside"
"like did","last"
"like discovery","channel"
"like divine","blue"
"like doing","anything"
"like don","know"
"like donald","trump"
"like dozen","times"
"like dream","come"
"like dress","like"
"like drink","beer"
"like drinking","poison"
"like driving","car"
"like driving","home"
"like early","morning"
"like eastern","conference"
"like eat","carrots"
"like elementary","school"
"like elimination","game"
"like entered","win"
"like everybody","go"
"like exchange","follows"
"like eyed","peas"
"like face","marry"
"like facebook","page"
"like fall","fall"
"like falling","love"
"like famous","favorite"
"like fan","page"
"like fans","like"
"like far","away"
"like favorite","song"
"like feeling","like"
"like feeling","get"
"like feet","away"
"like finally","got"
"like finally","awake"
"like finally","getting"
"like find","place"
"like fine","wine"
"like fish","needs"
"like fish","water"
"like football","seem"
"like football","team"
"like foreign","language"
"like fourth","july"
"like fr","fr"
"like french","fries"
"like friend","like"
"like fudge","sweet"
"like full","house"
"like fun","night"
"like funny","just"
"like gasoline","good"
"like george","bush"
"like get","touch"
"like gets","smaller"
"like getting","paid"
"like ghost","town"
"like ghosts","talks"
"like giant","turtle"
"like glad","got"
"like glad","hear"
"like glass","better"
"like glued","table"
"like go","get"
"like going","school"
"like gonna","get"
"like good","idea"
"like gossip","girl"
"like got","hit"
"like gotta","take"
"like gotta","get"
"like grad","school"
"like great","day"
"like green","eggs"
"like grocery","store"
"like grown","woman"
"like guess","just"
"like ha","ha"
"like hand","knows"
"like happened","just"
"like happy","birthday"
"like hard","work"
"like harold","miller"
"like harry","potter"
"like having","fun"
"like head","going"
"like hear","story"
"like heart","broken"
"like heaven","earth"
"like hes","trying"
"like hey","know"
"like hey","like"
"like hint","hint"
"like hit","bus"
"like hoe","expect"
"like hope","great"
"like house","party"
"like huge","fan"
"like hurt","dance"
"like ice","cream"
"like ideal","day"
"like ill","go"
"like interesting","day"
"like interesting","idea"
"like interview","reign"
"like invite","follow"
"like james","brown"
"like jennifer","lawrence"
"like job","oh"
"like joe","biden"
"like john","mccain"
"like joke","leave"
"like jonas","brothers"
"like junior","high"
"like katy","perry"
"like kids","just"
"like kind","day"
"like kiss","lips"
"like know","like"
"like la","traffic"
"like la","la"
"like lab","rat"
"like last","year"
"like late","night"
"like lawyer","woman"
"like lay","stomach"
"like leaf","hard"
"like leave","alone"
"like lewis","news"
"like like","like"
"like likes","let"
"like lion","king"
"like listen","music"
"like listening","music"
"like little","girl"
"like living","rock"
"like living","life"
"like living","dream"
"like locker","room"
"like looked","like"
"like looking","forward"
"like looks","like"
"like los","angeles"
"like lost","puppy"
"like lot","fun"
"like lots","fun"
"like love","song"
"like loves","cake"
"like make","sure"
"like man","thought"
"like maple","syrup"
"like marching","band"
"like marilyn","monroe"
"like mashed","potatoes"
"like megan","fox"
"like merry","christmas"
"like michael","jackson"
"like mickey","mouse"
"like middle","school"
"like mike","brown"
"like min","ago"
"like mind","just"
"like minded","people"
"like mini","vacation"
"like minute","ago"
"like miss","like"
"like missing","don"
"like monday","likes"
"like monday","morning"
"like month","ago"
"like morgan","freeman"
"like morning","wake"
"like mother","like"
"like mother","day"
"like move","move"
"like mr","burns"
"like na","na"
"like ne","yo"
"like need","get"
"like need","go"
"like needs","go"
"like neil","young"
"like new","york"
"like night","day"
"like night","took"
"like ninja","wear"
"like nonsense","brain"
"like normal","person"
"like offer","free"
"like ok","just"
"like old","times"
"like olive","garden"
"like ones","pro"
"like onions","big"
"like opening","night"
"like paper","get"
"like paper","roll"
"like past","years"
"like pay","rent"
"like peas","carrots"
"like people","don"
"like personal","problem"
"like phone","service"
"like phone","time"
"like pit","bull"
"like pop","tart"
"like pop","punk"
"like pop","music"
"like pound","bacon"
"like princess","proof"
"like pro","bowl"
"like public","speaking"
"like pumpkin","pie"
"like queen","like"
"like queen","queen"
"like queen","attract"
"like radio","station"
"like random","person"
"like rd","grade"
"like reading","tweets"
"like reading","book"
"like ready","get"
"like real","life"
"like really","good"
"like rear","window"
"like red","headed"
"like regular","season"
"like remember","mind"
"like resignation","end"
"like returning","place"
"like riding","bicycle"
"like right","alley"
"like road","trip"
"like role","models"
"like ronald","mcdonald"
"like rubber","band"
"like run","like"
"like running","away"
"like said","don"
"like saturday","night"
"like say","thank"
"like second","home"
"like seconds","ago"
"like seem","like"
"like seems","like"
"like seen","ghost"
"like send","special"
"like set","bar"
"like sewer","get"
"like shadows","near"
"like ships","night"
"like short","term"
"like shut","don"
"like single","band"
"like sister","like"
"like sit","outside"
"like sitting","outside"
"like slap","face"
"like sleep","last"
"like slowly","dying"
"like small","town"
"like small","world"
"like smart","women"
"like smart","phone"
"like smell","like"
"like smell","fresh"
"like smells","like"
"like smoke","weed"
"like snow","white"
"like social","media"
"like somebody","watching"
"like songs","like"
"like sounds","like"
"like soundtrack","life"
"like sour","patch"
"like soy","sauce"
"like spend","time"
"like spending","time"
"like spike","lee"
"like spring","break"
"like st","time"
"like st","patrick"
"like stamp","stick"
"like star","wars"
"like stars","don"
"like start","day"
"like starting","week"
"like state","record"
"like stay","date"
"like steam","engine"
"like sun","sky"
"like sunday","morning"
"like sure","thing"
"like surprise","boy"
"like sweet","potato"
"like swiss","cheese"
"like taste","music"
"like taste","like"
"like tea","bag"
"like team","joining"
"like team","just"
"like telling","people"
"like thank","followers"
"like theme","song"
"like theory","think"
"like think","like"
"like thinking","big"
"like throwing","away"
"like time","get"
"like today","make"
"like tom","jerry"
"like took","arrow"
"like totally","different"
"like toxic","waste"
"like train","wreck"
"like tree","fruit"
"like tropical","island"
"like tv","series"
"like tweeting","just"
"like twice","year"
"like ugh","don"
"like uh","oh"
"like understand","don"
"like vacuum","cleaner"
"like valentines","day"
"like version","better"
"like victoria","secret"
"like video","games"
"like violin","music"
"like wagon","springs"
"like wait","tomorrow"
"like wait","till"
"like waiting","follow"
"like wake","turn"
"like waking","morning"
"like waking","early"
"like walk","remember"
"like walking","rain"
"like want","get"
"like want","hey"
"like wanted","go"
"like wanted","get"
"like wants","just"
"like war","easy"
"like war","zone"
"like warm","weather"
"like watching","movie"
"like water","just"
"like wave","learn"
"like way","think"
"like weather","wet"
"like weird","like"
"like welcome","new"
"like went","swimming"
"like went","home"
"like wild","ones"
"like win","win"
"like win","free"
"like wind","feel"
"like wine","bottle"
"like winning","lottery"
"like winter","finally"
"like wizard","oz"
"like woman","think"
"like women","like"
"like women","just"
"like women","age"
"like worst","nightmare"
"like wrap","arms"
"like write","music"
"like writing","desk"
"like wrong","called"
"like www","facebook"
"like years","ago"
"like yes","yes"
"like young","man"
"like yr","old"
"like yrs","ago"
"like yrs","old"
"like zombie","movie"
"liked blog","post"
"liked dated","committed"
"liked facebook","page"
"liked hunger","games"
"liked let","know"
"liked pictures","instagram"
"liked put","ring"
"likely dance","life"
"likely helped","nutrition"
"likely machine","win"
"likes body","calls"
"likes dna","golden"
"likes don","like"
"likes face","calls"
"likes facebook","page"
"likes give","away"
"likes giving","away"
"likes leaves","company"
"likes share","page"
"likes try","site"
"likewise look","forward"
"likewise wish","time"
"liking howard","stern"
"liking instead","don"
"liking new","twitter"
"lily pad","cambridge"
"lily seafood","royal"
"limbaugh unfortunate","clarify"
"lime bud","light"
"lime fly","photography"
"lime lemon","sip"
"lime lime","lemon"
"lime sour","cream"
"limit get","followers"
"limit ill","try"
"limit man","achieve"
"limit need","followers"
"limit possible","requests"
"limit realization","tomorrow"
"limitations live","minds"
"limitations ones","make"
"limited edition","shirt"
"limited imagination","world"
"limited ways","feel"
"limited weekend","search"
"limiting desires","attempting"
"limits growth","limits"
"limits human","intelligence"
"limits life","impose"
"limits own","field"
"lincoln avenue","state"
"lincoln lawyer","good"
"lincoln park","chicago"
"linda apartment","homes"
"linda vista","rd"
"line according","height"
"line don","think"
"line fishing","just"
"line get","awesome"
"line greeting","cards"
"line grocery","store"
"line holding","get"
"line just","get"
"line just","heard"
"line love","hate"
"line mirror","pants"
"line order","food"
"line right","missouri"
"line sit","lap"
"line tan","looking"
"lines don","know"
"lines kind","today"
"lines last","night"
"lines www","com"
"lineup growing","everyday"
"lineup growing","sure"
"link fellow","congratulations"
"link just","sent"
"link let","know"
"link looking","forward"
"link page","like"
"link profile","need"
"link twitter","facebook"
"link youtube","video"
"linked free","song"
"linking social","media"
"links coming","soon"
"lion army","lions"
"lion cheat","tiger"
"lions led","sheep"
"lip neck","better"
"lips honey","sting"
"lips just","touch"
"lips look","like"
"lips move","belly"
"lips smile","trigger"
"lips speak","words"
"lips taste","like"
"lips won","lie"
"lipstick mouth","take"
"lisa left","eye"
"list bottle","service"
"list get","free"
"list great","places"
"list hunger","games"
"list just","keeps"
"list look","forward"
"list looking","forward"
"list mile","long"
"list people","missed"
"list social","media"
"list table","reservations"
"list thanks","sharing"
"list wishes","trend"
"listed www","com"
"listen bob","marley"
"listen brand","new"
"listen chance","winning"
"listen chris","brown"
"listen christmas","music"
"listen defending","speak"
"listen don","like"
"listen everyday","proud"
"listen fears","knowing"
"listen feel","like"
"listen good","music"
"listen heart","left"
"listen jake","kyle"
"listen katy","perry"
"listen live","www"
"listen live","music"
